X,Y,FNO,F_NAME,HMIS_,PROV,DIST,DIVISION,LOCATION,SUB_LOCATI,LONG,LAT,SPATIAL_RE,F_TYPE,AGENCY,N14,N15
34.597667,-1.038377,34,OGWEDHI SIKAWA DISP,4287,RIFT VALLEY,TRANS MARA,KEIYAN,SIKAWA,SIKAWA,34.597667,-1.038377,TRANSMARA DEV. PROG.,4,MISS,,
34.792,-1.31955,35,OLDONYO OROK DISP,,RIFT VALLEY,TRANS MARA,LOLGORIAN,OLDONYO OROK,OLDONYO OROKTM,34.792000,-1.319550,TRANSMARA DEV. PROG.,4,MISS,,
34.763304,-0.967116,36,OLEREKO DISP,1817,RIFT VALLEY,TRANS MARA,KILGORIS,SHANKOE,OLEREKO,34.763304,-0.967116,SUBLOC CENTROID,4,MISS,,
34.893,-0.939,,OSUPUKO DISP,,RIFT VALLEY,TRANS MARA,KILGORIS,OSUPUKO,OSUPUKO,34.893000,-0.939000,DHMT,4,MOH,,
34.8811,-0.96329,38,POROKO DISP,,RIFT VALLEY,TRANS MARA,KILGORIS,POROKO,NAKUYIANA,34.881100,-0.963290,DDP,4,MISS,,
34.8628,-0.958314,39,POROKO FRIENDS H C,1820,RIFT VALLEY,TRANS MARA,KILGORIS,POROKO,NAKUYIANA,34.862800,-0.958314,TRANSMARA DEV. PROG.,3,MISS,,
35.0838,-1.14451,40,PUSANGI DISP,,RIFT VALLEY,TRANS MARA,KIRINDONI,KIMINTET,KIRINDONI,35.083800,-1.144510,DDP,4,MISS,,
34.7549,-0.958372,41,SHANKOE DISP,,RIFT VALLEY,TRANS MARA,KILGORIS,SHANKOE,OLEREKO,34.754900,-0.958372,TRANSMARA DEV. PROG.,4,MOH,,
34.631923,-1.063948,42,SIKAWA DISP,,RIFT VALLEY,TRANS MARA,KEIYAN,SIKAWA,SIKAWA,34.631923,-1.063948,SUBLOC CENTROID,4,MISS,,
34.9553,-1.14616,43,SITOKA DISP,,RIFT VALLEY,TRANS MARA,KIRINDONI,ESOIT NAIBOR,SITOKA,34.955300,-1.146160,DDP,4,MISS,,
35.0758,-0.909657,44,ST. ANTHONY ABOSSI H C,1822,RIFT VALLEY,TRANS MARA,PIRRAR,OLOLMASANI,ABOSSI,35.075800,-0.909657,TRANSMARA DEV. PROG.,3,MISS,,
34.8776,-1.00244,45,ST. JOSEPH MISS.  HOSP. KILGORIS,1837,RIFT VALLEY,TRANS MARA,KILGORIS,OLOLCHANI,KILGORIS,34.877600,-1.002440,TRANSMARA DEV. PROG.,1,MISS,,
35.16576,0.97522,4,BWAKE (FRIENDS) DISP,1839,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,MOTOSIET,MOTOSIET,35.165760,0.975220,1:50000 MAPS,4,MISS,,
34.7512,1.21123,5,CHEPCHOINA DISP,1840,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,CHEPCHOINA,KAPTEGA,34.751200,1.211230,DISTRICT ESTIMATES,4,MOH,,
35.3321,0.99231,6,CHEPSIRO DISP,2844,RIFT VALLEY,TRANS-NZOIA,CHERANGANY,CHEPSIRO,KAPSIGIRAI,35.332100,0.992310,DISTRICT ESTIMATES,4,MOH,,
35.2181,0.97916,7,CHERANGANY DISP,4415,RIFT VALLEY,TRANS-NZOIA,CHERANGANY,CHERANGANY,NZOIA(TNZOIA),35.218100,0.979160,DDP,4,MOH,,
35.04,0.96,9,CHURCH OF HEAVEN OF KENYA DISP,,RIFT VALLEY,TRANS-NZOIA,CENTRAL,WAITALUK,KAPKOI SISAL,35.040000,0.960000,DHMT,4,MISS,,
34.8543,1.07188,10,ENDEBESS H C,1841,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,ENDEBESS,ENDEBESS,34.854300,1.071880,DDP,3,MOH,,
34.895566,1.060633,11,FGCK TRANS-NZOIA DISP,2408,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,ENDEBESS,ENDEBESS,34.895566,1.060633,SUBLOC CENTROID,4,MISS,,
34.8212,0.94214,12,GITWAMBA DISP,3496,RIFT VALLEY,TRANS-NZOIA,SABOTI,SABOTI,SABOTI,34.821200,0.942140,DISTRICT ESTIMATES,4,MOH,,
35.03,1.04,97,GOSETA DISP,,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,BIDII,35.030000,1.040000,DHMT,4,MOH,,
34.97,1.07,14,INTERNATIONAL CHILD TRUST CLINIC,,RIFT VALLEY,TRANS-NZOIA,KWANZA,KWANZA,KAPSITWET,34.970000,1.070000,DHMT,3,NGO,,
34.7721,1.11423,16,KAIBEI DISP,4413,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,KAIBEI,MUBERE,34.772100,1.114230,DISTRICT ESTIMATES,4,MOH,,
35.07,1.12,23,KAISAGAT DISP,2403,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAISAGAT,KAISAGAT,35.070000,1.120000,DHMT,4,MOH,,
34.914956,1.205713,17,KAPKOI (FRIENDS) DISP,1844,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KAPKOI(TNZOIA),34.914956,1.205713,SUBLOC CENTROID,4,MISS,,
34.918,1.22635,18,KAPKOI DISP,3865,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KAPKOI(TNZOIA),34.918000,1.226350,DDP,4,MOH,,
35.0941,0.995636,19,KAPLAMAI H C,,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,KAPLAMAI,KIMOSON,35.094100,0.995636,DDP,3,MOH,,
34.898232,1.135548,20,KAPOMBOI DISP,2825,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KAPOMBOI,34.898232,1.135548,SUBLOC CENTROID,4,MISS,,
35.1511,1.07219,21,KAPSARA HEALTH CENTRE,1865,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,MAKUTANO,KAPSARA,35.151100,1.072190,DDP,3,MOH,,
34.96343,1.080684,104,KAPSITWET DISP,4438,RIFT VALLEY,TRANS-NZOIA,KWANZA,KWANZA,KAPSITWET,34.963430,1.080684,SUBLOC CENTROID,4,MOH,,
34.92535,0.887734,24,KIMININI (CATHOLIC) COTTAGE HOSP,1846,RIFT VALLEY,TRANS-NZOIA,KIMININI,KIMININI,KIMININI(TNZOIA),34.925350,0.887734,1:50000 MAPS,1,MISS,,
34.874055,0.989703,26,KINYORO (FRIENDS) DISP,1847,RIFT VALLEY,TRANS-NZOIA,SABOTI,KINYORO,KINYORO,34.874055,0.989703,SUBLOC CENTROID,4,MISS,,
35.0189,1.03732,28,KITALE DISTRICT HOSPITAL,1868,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,BIDII,35.018900,1.037320,HD MAPS,1,MOH,,
35.006832,1.02031,29,KITALE PEFA DISP,2435,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,BIDII,35.006832,1.020310,ILRI MKT CENTRES,4,MISS,,
34.9263,1.099,30,KOBOS DISP,3866,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KOBOS,34.926300,1.099000,DDP,4,MOH,,
34.959343,1.218702,32,KOLONGOLO MISSION DISP,1850,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KOLONGOLO,34.959343,1.218702,SUBLOC CENTROID,4,MISS,,
34.9209,1.15508,33,KWANZA HEALTH CENTRE,1866,RIFT VALLEY,TRANS-NZOIA,KWANZA,KAPOMBOI,KAPOMBOI,34.920900,1.155080,DDP,3,MOH,,
35.01,1.13,34,MARIDADI DISP,3734,RIFT VALLEY,TRANS-NZOIA,KWANZA,KWANZA,KWANZA,35.010000,1.130000,DHMT,4,MISS,,
35.020856,1.002267,36,MED MISSIONARIES OF MARY HEALTH,2487,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,MILIMANI(CENTRAL),35.020856,1.002267,DHMT,4,MISS,,
35.1523,1.02411,38,MOTOSIETI DISP,1853,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,MOTOSIET,MOTOSIET,35.152300,1.024110,DISTRICT ESTIMATES,4,MOH,,
34.8011,1.0522,39,MT. ELGON DISP,1854,RIFT VALLEY,TRANS-NZOIA,ENDEBESS,ENDEBESS,CHORLIM,34.801100,1.052200,DISTRICT ESTIMATES,4,MOH,,
35.006832,1.02031,98,NATIONAL AGRICULTURAL RESEARCH C,1842,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,BIDII,35.006832,1.020310,ILRI MKT CENTRES,4,LA,,
35.0045,1.01576,42,NEKEKI DISP,4412,RIFT VALLEY,TRANS-NZOIA,CENTRAL,KIBOMET,MILIMANI(CENTRAL),35.004500,1.015760,1:50000 MAPS,4,NGO,,
35.1942,0.96241,45,NZOIA DISP,1855,RIFT VALLEY,TRANS-NZOIA,CHERANGANY,CHERANGANY,NZOIA(TNZOIA),35.194200,0.962410,DISTRICT ESTIMATES,4,MOH,,
35.11,1.05,47,PCEA DISP SIBANGA,,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,SITATUNGA,SITATUNGA,35.110000,1.050000,DHMT,4,MISS,,
34.8531,0.976288,48,SABOTI HEALTH CENTRE,1858,RIFT VALLEY,TRANS-NZOIA,SABOTI,SABOTI,SABOTI,34.853100,0.976288,DDP,3,MOH,,
35.2728,0.982474,52,SUWERWA HEALTH CENTRE,1867,RIFT VALLEY,TRANS-NZOIA,CHERANGANY,KIPTOROR,MILIMANI(CHERANGANY),35.272800,0.982474,DDP,3,MOH,,
34.984,1.02372,3,TOM MBOYA DISP,3864,RIFT VALLEY,TRANS-NZOIA,CENTRAL,MUNICIPALITY,BONDENI(TNZOIA),34.984000,1.023720,DDP,4,LA,,
34.9941,1.03224,53,TOP STATION DISP,2473,RIFT VALLEY,TRANS-NZOIA,CENTRAL,MUNICIPALITY,BONDENI(TNZOIA),34.994100,1.032240,DISTRICT ESTIMATES,4,MOH,,
35.01,0.92,54,TULWET H C,,RIFT VALLEY,TRANS-NZOIA,CENTRAL,WAITALUK,KAPKOI SISAL,35.010000,0.920000,DHMT,4,MOH,,
34.8521,0.88412,15,WEONIA DISP,,RIFT VALLEY,TRANS-NZOIA,KIMININI,KIMININI,NABISWA,34.852100,0.884120,DISTRICT ESTIMATES,4,MOH,,
35.106851,1.078039,54,WEYETA DISP,1864,RIFT VALLEY,TRANS-NZOIA,KAPLAMAI,SITATUNGA,SITATUNGA,35.106851,1.078039,DHMT,4,MOH,,
35.828016,5.352924,1,AIC KIBISH DISP,,RIFT VALLEY,TURKANA,KIBISH,KIBISH,KIBISH,35.828016,5.352924,DDP,4,MISS,,
,,2,AMREF LOPIANGE DISP,4440,RIFT VALLEY,TURKANA,,,,,,,4,NGO,,
35.6412,5.2123,3,AP KIBISHI DISP,3230,RIFT VALLEY,TURKANA,KIBISH,NAITA,NAITA,35.641200,5.212300,DISTRICT ESTIMATES,4,MOH,,
36.372,2.141,4,ELELEA DISP,2129,RIFT VALLEY,TURKANA,LOKORI,KATILIA,ELELEA,36.372000,2.141000,DDP,4,MOH,,
36.0402,3.24266,5,ELIYE DISP,,RIFT VALLEY,TURKANA,KALOKOL,KANGATOTHA,ELIYE,36.040200,3.242660,DDP,4,MISS,,
36.0402,3.24266,6,ELIYE SPRINGS DISP,4299,RIFT VALLEY,TURKANA,KALOKOL,KANGATOTHA,ELIYE,36.040200,3.242660,DISTRICT ESTIMATES,4,MOH,,
34.3078,4.189929,7,ICRC LOKICHOGGIO HOSPITAL,,RIFT VALLEY,TURKANA,LOKICHOGGIO,LOKICHOGGIO,LOKICHOGGIO,34.307800,4.189929,ILRI MKT CENTRES,1,NGO,,
35.764154,3.428762,8,ILLE SPRING DISP,2130,RIFT VALLEY,TURKANA,KALOKOL,KALOKOL,KALOKOL,35.764154,3.428762,SUBLOC CENTROID,4,MISS,,
35.398,2.36734,9,JALUK DISP,,RIFT VALLEY,TURKANA,KATILU,KATILU,LOKAPEL,35.398000,2.367340,DDP,4,MISS,,
35.596703,3.123601,10,JULUK DISP,2131,RIFT VALLEY,TURKANA,CENTRAL,LODWAR TOWN,NAPETET,35.596703,3.123601,ILRI MKT CENTRES,4,MISS,,
35.38123,3.90231,11,KAALENG DISP,382,RIFT VALLEY,TURKANA,KAALING,KAERIS,KAERIS,35.381230,3.902310,DISTRICT ESTIMATES,4,MOH,,
35.067456,3.125338,12,KABLO KORI DISP,2133,RIFT VALLEY,TURKANA,TURKWEL,LOMEYAN,KAPUS,35.067456,3.125338,ILRI TOWNS,4,MISS,,
35.683389,4.309862,13,KACHODA DISP,2134,RIFT VALLEY,TURKANA,LOKITAUNG,LOKITAUNG,KACHODA,35.683389,4.309862,SUBLOC CENTROID,4,MISS,,
35.5928,4.03175,14,KAERIS DISP,2135,RIFT VALLEY,TURKANA,KAALING,KAERIS,KANGAPUR,35.592800,4.031750,DISTRICT ESTIMATES,4,MOH,,
35.34123,4.72124,15,KAIKOR DISP,2136,RIFT VALLEY,TURKANA,KAALING,KAIKOR,LOITANIT,35.341230,4.721240,DISTRICT ESTIMATES,4,MOH,,
35.6562,1.84694,16,KAINUK DISP,3049,RIFT VALLEY,TURKANA,KAINUK,KAINUK,KAINUK,35.656200,1.846940,DDP,4,MOH,,
34.8668,3.71732,17,KAKUMA HOSPITAL,2170,RIFT VALLEY,TURKANA,KAKUMA,KAKUMA,NADAPAL(KAKUMA),34.866800,3.717320,HD MAPS,1,MISS,,
35.344086,2.736433,18,KALEMUNYANG DISP,2137,RIFT VALLEY,TURKANA,TURKWEL,LORUGUM,KALEMUNYANG,35.344086,2.736433,SUBLOC CENTROID,4,MISS,,
35.806406,3.693601,19,KALIMAPUS CATH HEALTH CENTRE,349,RIFT VALLEY,TURKANA,KALOKOL,KALOKOL,NAMADAK,35.806406,3.693601,DDP,3,MISS,,
34.7288,3.81115,20,KALOBEYEI DISP,2138,RIFT VALLEY,TURKANA,OROPOI,KALOBEYEI,KALOBEYEI,34.728800,3.811150,DDP,4,MISS,,
35.8422,3.57934,21,KALOKOL HEALTH CENTRE,2171,RIFT VALLEY,TURKANA,KALOKOL,KALOKOL,KALOKOL,35.842200,3.579340,DDP,3,MISS,,
35.7124,3.82112,22,KANAKURUDIO DISP,365,RIFT VALLEY,TURKANA,LOKITAUNG,KATABOI,KATIKO,35.712400,3.821120,DDP,4,MOH,,
35.822039,3.035235,23,KANGAGETEI DISP,4293,RIFT VALLEY,TURKANA,KERIO,LORENGELUP,KANGAGETEI,35.822039,3.035235,SUBLOC CENTROID,4,MISS,,
36.2814,2.66125,24,KANGARISSAE DISP,,RIFT VALLEY,TURKANA,KERIO,KANGIRISAE,KANGIRISAE,36.281400,2.661250,DDP,4,MISS,,
36.1138,3.16336,25,KANGATOSSA DISP,2139,RIFT VALLEY,TURKANA,KALOKOL,KANGATOTHA,NAOROS,36.113800,3.163360,DDP,4,MOH,,
36.1092,1.20002,26,KAPEDO HEALTH CENTRE,2162,RIFT VALLEY,TURKANA,LOMELO,KAPEDO,KAPEDO,36.109200,1.200020,DDP,3,MISS,,
35.6,3.12,27,KAPELIBOK DSIPENSARY,2140,RIFT VALLEY,TURKANA,CENTRAL,LODWAR TOWN,NAPETET,35.600000,3.120000,ILRI VILLAGES,4,MISS,,
35.7061,3.47996,28,KAPUA SUB-HEALTH CENTRE,4291,RIFT VALLEY,TURKANA,KALOKOL,KALOKOL,KAPUA,35.706100,3.479960,DDP,3,MISS,,
35.475,2.10933,29,KAPUTIR HEALTH CENTRE,2141,RIFT VALLEY,TURKANA,KATILU,KATILU,KALEMUNGOROK,35.475000,2.109330,DDP,3,MOH,,
35.472324,2.083326,30,KAPUTIR MSSION DISP,4298,RIFT VALLEY,TURKANA,KAINUK,KAPUTIR,NAKWAMORU,35.472324,2.083326,ILRI MKT CENTRES,4,MISS,,
35.7514,3.90511,31,KATABOI DISP,2163,RIFT VALLEY,TURKANA,LOKITAUNG,KATABOI,LOMEKUI,35.751400,3.905110,DDP,4,MISS,,
35.410895,2.913437,32,KATARUK DISP,3051,RIFT VALLEY,TURKANA,TURKWEL,LORUGUM,TURKWEL,35.410895,2.913437,SUBLOC CENTROID,4,MISS,,
35.5503,2.37529,33,KATILU HEALTH CENTRE,2164,RIFT VALLEY,TURKANA,LOKICHAR,LOKICHAR,LOKICHAR(TURKANA),35.550300,2.375290,DDP,3,MOH,,
35.739552,4.26268,34,KENGOLKERION DISP,2142,RIFT VALLEY,TURKANA,LOKITAUNG,LOKITAUNG,NAKALALE(LOKITAUNG),35.739552,4.262680,ILRI MKT CENTRES,4,MISS,,
35.9915,3.10457,35,KERIO DISP,2143,RIFT VALLEY,TURKANA,KALOKOL,KANGATOTHA,ELIYE,35.991500,3.104570,DDP,4,MOH,,
35.779489,5.387024,36,KIBISH DISP,2144,RIFT VALLEY,TURKANA,KIBISH,KIBISH,KIBISH,35.779489,5.387024,DISTRICT ESTIMATES,4,MOH,,
,,37,KIPCHARA DISP,4002,RIFT VALLEY,TURKANA,,,,,,,4,MOH,,
,,38,KOIBET DISP,4001,RIFT VALLEY,TURKANA,,,,,,,4,MOH,,
35.3754,2.54825,39,KOTARUK SUB-HEALTH CENTRE,,RIFT VALLEY,TURKANA,TURKWEL,KOTARUK,NAIPA,35.375400,2.548250,DDP,3,MOH,,
35.5112,4.9912,40,KOYASA DISP,4000,RIFT VALLEY,TURKANA,KIBISH,NAITA,KOYASA,35.511200,4.991200,DISTRICT ESTIMATES,4,MOH,,
34.8001,3.56138,41,LETEA CATHOLIC DISP,2145,RIFT VALLEY,TURKANA,OROPOI,LORENG,LORENG,34.800100,3.561380,DDP,4,MISS,,
35.7197,2.63871,42,LOCHWA DISP,,RIFT VALLEY,TURKANA,LOKICHAR,LOCHWANGAMATAK,NAPUSIMORU,35.719700,2.638710,DDP,4,MOH,,
35.64123,2.79122,43,LOCHWAANGAMATAK DISP,353,RIFT VALLEY,TURKANA,LOKICHAR,LOCHWANGAMATAK,LOCHWANGAMATAK,35.641230,2.791220,DISTRICT ESTIMATES,4,MOH,,
35.5998,3.1176,44,LODWAR DISTRICT HOSPITAL,2172,RIFT VALLEY,TURKANA,CENTRAL,LODWAR TOWN,NAPETET,35.599800,3.117600,HD MAPS,1,MOH,,
34.9903,3.84179,45,LOKANGAE DISP,,RIFT VALLEY,TURKANA,KAKUMA,PELEKECH,NAMON,34.990300,3.841790,DDP,4,MISS,,
34.84123,2.73124,46,LOKIAMA DISP,,RIFT VALLEY,TURKANA,LOIMA,LOKIRIAMA,LOKIRIAMA,34.841230,2.731240,DISTRICT ESTIMATES,4,MOH,,
35.7151,2.41696,47,LOKICHAR HEALTH CENTRE,2165,RIFT VALLEY,TURKANA,LOKICHAR,LOKICHAR,KAPESE,35.715100,2.416960,DDP,3,MISS,,
34.3078,4.189929,48,LOKICHOGIO DISP,,RIFT VALLEY,TURKANA,LOKICHOGGIO,LOKICHOGGIO,LOKICHOGGIO,34.307800,4.189929,DISTRICT ESTIMATES,4,MISS,,
34.3924,4.18101,49,LOKICHOGIO DISTRICT HOSPITAL,,RIFT VALLEY,TURKANA,LOKICHOGGIO,MOGILA,MOGILA,34.392400,4.181010,DDP,1,MOH,,
34.2429,4.21267,50,LOKICHOGIO HEALTH CENTRE,2166,RIFT VALLEY,TURKANA,LOKICHOGGIO,LOKICHOGGIO,LOKICHOGGIO,34.242900,4.212670,DDP,3,MISS,,
34.88124,2.79123,51,LOKIRIAM DISP,3999,RIFT VALLEY,TURKANA,LOIMA,LOKIRIAMA,LOKIRIAMA,34.881240,2.791230,DISTRICT ESTIMATES,4,MOH,,
35.7514,4.2679,52,LOKITAUNG SUB-DISTRICT HOSP.,2173,RIFT VALLEY,TURKANA,LOKITAUNG,LOKITAUNG,NAKALALE(LOKITAUNG),35.751400,4.267900,HD MAPS,1,MOH,,
35.1987,3.72872,53,LOKORE DISP,433,RIFT VALLEY,TURKANA,KAKUMA,NAKALALE,NAKALALE(KAKUMA),35.198700,3.728720,DDP,4,MISS,,
35.9645,1.96004,54,LOKORI HEALTH CENTRE,2167,RIFT VALLEY,TURKANA,LOKORI,LOCHAKULA,LOKWAMUSING,35.964500,1.960040,DDP,3,MISS,,
34.8816,3.95486,55,LOKUDULE DISP,,RIFT VALLEY,TURKANA,KAKUMA,PELEKECH,NAMON,34.881600,3.954860,DDP,4,MISS,,
34.8816,3.95486,56,LOKUDULEE DISP,2153,RIFT VALLEY,TURKANA,KAKUMA,PELEKECH,NAMON,34.881600,3.954860,DDP,4,MOH,,
36.3584,2.02338,57,LOKWII DISP,2147,RIFT VALLEY,TURKANA,LOKORI,LOKORI,LOTUBAE,36.358400,2.023380,DDP,4,MOH,,
36.2472,1.43688,58,LOMELO DISP,,RIFT VALLEY,TURKANA,LOMELO,LOMELO,LOMELO,36.247200,1.436880,DDP,4,MOH,,
36.2472,1.43688,59,LOMELO SUB-HEALTH CENTRE,2181,RIFT VALLEY,TURKANA,LOMELO,LOMELO,LOMELO,36.247200,1.436880,DDP,3,MISS,,
34.364047,4.175862,60,LOPPIDING DISP,4294,RIFT VALLEY,TURKANA,LOKICHOGGIO,MOGILA,LOPIDING,34.364047,4.175862,SUBLOC CENTROID,4,MISS,,
34.9586,3.78752,61,LOPUR DISP,4297,RIFT VALLEY,TURKANA,KAKUMA,PELEKECH,NAMON,34.958600,3.787520,DDP,4,MISS,,
34.9586,3.78752,62,LOPUR DISP,2148,RIFT VALLEY,TURKANA,KAKUMA,PELEKECH,NAMON,34.958600,3.787520,DISTRICT ESTIMATES,4,MOH,,
34.6189,3.53424,63,LORENG DISP,,RIFT VALLEY,TURKANA,OROPOI,LORENG,NAMUKIRIONOKI,34.618900,3.534240,DDP,4,MISS,,
35.0039,2.78796,64,LORENGIPPI DISP,2150,RIFT VALLEY,TURKANA,LOIMA,LOIMA,LOCHOR EDOME,35.003900,2.787960,DDP,4,MISS,,
35.4121,1.93212,65,LOROGON DISP,3319,RIFT VALLEY,TURKANA,KAINUK,KAPUTIR,LOROGON,35.412100,1.932120,DISTRICT ESTIMATES,4,MOH,,
35.205502,2.904771,66,LORUGUM MISSION HEALTH CENTRE,2168,RIFT VALLEY,TURKANA,TURKWEL,LORUGUM,LORUGUM,35.205502,2.904771,SUBLOC CENTROID,3,MISS,,
35.8103,4.06341,67,LOWARENGAK DISP,2576,RIFT VALLEY,TURKANA,LOKITAUNG,RIOKOMORI,RIOKOMORI,35.810300,4.063410,DDP,4,MISS,,
35.487085,1.909379,68,LOYAPAT DISP,2151,RIFT VALLEY,TURKANA,KAINUK,KAINUK,LOYAPAT,35.487085,1.909379,SUBLOC CENTROID,4,MISS,,
34.845207,3.695045,69,LUKANGAI DISP,2152,RIFT VALLEY,TURKANA,KAKUMA,KAKUMA,MORUNGOLE,34.845207,3.695045,ILRI MKT CENTRES,4,MISS,,
35.9211,3.45123,70,MACHEKWI DISPESARY,2155,RIFT VALLEY,TURKANA,KALOKOL,NAMUKUSE,NAMUKUSE,35.921100,3.451230,DISTRICT ESTIMATES,4,MOH,,
,,72,MAKUTANO DISP,2154,RIFT VALLEY,TURKANA,,,,,,,4,MISS,,
35.4116,3.66088,71,MAKUTANO DISP,4300,RIFT VALLEY,TURKANA,KAALING,KAERIS,KANUKURUDIO,35.411600,3.660880,DDP,4,MOH,,
34.850385,3.712745,73,NADAPAL DISP,3050,RIFT VALLEY,TURKANA,KAKUMA,KAKUMA,NADAPAL(KAKUMA),34.850385,3.712745,SUBLOC CENTROID,4,MISS,,
35.943461,2.668189,74,NAKALEI DISP,3055,RIFT VALLEY,TURKANA,LOKICHAR,KALAPATA,NAKALALEI,35.943461,2.668189,SUBLOC CENTROID,4,MISS,,
36.1908,2.90104,75,NAKURIO DISP,2156,RIFT VALLEY,TURKANA,KERIO,KERIO,NAKURIO(KERIO),36.190800,2.901040,DDP,4,MISS,,
35.420583,2.063724,76,NAKWAMORU HEALTH CENTRE,2169,RIFT VALLEY,TURKANA,KAINUK,KAPUTIR,NAKWAMORU,35.420583,2.063724,SUBLOC CENTROID,3,MISS,,
35.919286,3.543094,77,NAMAKUSE DISP,2158,RIFT VALLEY,TURKANA,KALOKOL,NAMUKUSE,NAMUKUSE,35.919286,3.543094,DDP,4,MOH,,
35.1851,2.80153,78,NAMORUPUTH DISP,3188,RIFT VALLEY,TURKANA,TURKWEL,LORUGUM,LORUGUM,35.185100,2.801530,DDP,4,MISS,,
34.6506,4.23528,79,NANAM DISP,2159,RIFT VALLEY,TURKANA,LOKICHOGGIO,NANAM,NANAM,34.650600,4.235280,DDP,4,MISS,,
35.757268,2.791269,80,NAPUSMORU DISP,4296,RIFT VALLEY,TURKANA,LOKICHAR,LOCHWANGAMATAK,NAPUSIMORU,35.757268,2.791269,SUBLOC CENTROID,4,MISS,,
,,81,NARIOKOTOME DISP,359,RIFT VALLEY,TURKANA,,,,,,,4,MISS,,
,,82,NASHULUKUI DISP,4416,RIFT VALLEY,TURKANA,,,,,,,4,MOH,,
34.587029,3.814225,83,NATIRA DISP,3052,RIFT VALLEY,TURKANA,OROPOI,KALOBEYEI,NATIRA,34.587029,3.814225,SUBLOC CENTROID,4,MISS,,
34.3801,3.81982,84,OROPOI DISP,2160,RIFT VALLEY,TURKANA,OROPOI,KALOBEYEI,OROPOI,34.380100,3.819820,DDP,4,MISS,,
34.3471,4.10864,85,SONGOT DISP,,RIFT VALLEY,TURKANA,LOKICHOGGIO,LOTETELEITIT,LOREMEIT,34.347100,4.108640,DDP,4,NGO,,
35.90691,4.592236,86,TODONYANG DISP,4295,RIFT VALLEY,TURKANA,LAPUR,KOKURO,TODONYANG,35.906910,4.592236,DDP,4,MISS,,
35.466,2.98245,87,TURKWEL DISP,2161,RIFT VALLEY,TURKANA,TURKWEL,LORUGUM,TURKWEL,35.466000,2.982450,DDP,4,MOH,,
35.4565,0.231127,1,AINABKOI HEALTH CENTRE,1914,RIFT VALLEY,UASIN GISHU,AINABKOI,OLARE,KAPKENO,35.456500,0.231127,HD MAPS,3,MISS,,
,,2,AMUKURIAT DISP (UASIN GISHU),1871,RIFT VALLEY,UASIN GISHU,,,,,,,4,MISS,,
35.4565,0.231127,3,ASURURIET S.D.A DISP,4858,RIFT VALLEY,UASIN GISHU,AINABKOI,OLARE,KAPKENO,35.456500,0.231127,HD MAPS,4,MISS,,
35.3301,0.892526,4,BONSOMBE DISP,,RIFT VALLEY,UASIN GISHU,SOY,KOISAGAT,BARSOMBE,35.330100,0.892526,HD MAPS,4,MOH,,
35.1406,0.878439,5,BURNT FOREST MISS. HEALTH CENTRE,1872,RIFT VALLEY,UASIN GISHU,SOY,MOI'S BRIDGE,MOI'S BRIDGE(UGISHU),35.140600,0.878439,HD MAPS,3,MISS,,
35.4467,0.231535,6,BURNT FOREST RURAL HEALTH DEMONS,1927,RIFT VALLEY,UASIN GISHU,AINABKOI,OLARE,KAPKENO,35.446700,0.231535,HD MAPS,3,MOH,,
,,7,CARENGENI FOREST DISP,1873,RIFT VALLEY,UASIN GISHU,,,,,,,4,MOH,,
35.3826,0.140206,8,CENGALO DISP,1874,RIFT VALLEY,UASIN GISHU,KESSES,OL'LEINGUSE,LEINGUSE,35.382600,0.140206,HD MAPS,4,MOH,,
35.4321,0.62114,9,CHEBURBUI DISP,1875,RIFT VALLEY,UASIN GISHU,MOIBEN,KIMONING,CHEBURBUR,35.432100,0.621140,DISTRICT ESTIMATES,4,MOH,,
35.4175,0.666733,10,CHEMBULET DISP,,RIFT VALLEY,UASIN GISHU,MOIBEN,SERGOIT,CHEPKOILEL,35.417500,0.666733,HD MAPS,4,MOH,,
,,11,CHENGALO DISP,2992,RIFT VALLEY,UASIN GISHU,,,,,,,4,MOH,,
